_id,shiptocustomer2,shiptocustomer,shiptocustomername,storegrade,product,productdescription,gencat2,datasetgroup,msrpincltax,soldunits,inventory,netretailvalue,fileid,createdby,gencat_contrib,abc_gencat_level,store_contrib,abc_store_level
t6p79RSyYfKtjkWsY,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,52653-0001,BLRMT NEW POLO 3 BLACK,MT,D1,1799,23,5,39579,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0110552674099331,A,0.0027383253531952454,A
g7TBPB2q93e5iDxC5,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,24656-0009,BLRMT_COLORBLOCKDENIM DEN RT9 MID BLUE P,MT,D1,2599,15,9,39509.74,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.011035921599760736,A,0.002733533508682693,A
E98v28jiCzcnmXfhG,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,59298-0002,BLR_MB_WT BULLDOG 511 BLR MB H118 BULLDO,MB,D1,1999,20,16,39120,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.005443247967584155,B,0.002706568832385811,A
v4d4LS6EGjYzFHQxf,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,57764-0001,BLR_MB_WT HUSKY 512 BLR MB H118 HUSKY S,MB,D1,2999,13,10,38987,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.005424742037633013,B,0.0026973670518462577,A
CorK8itX4rPCP7ohr,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,23677-0135,BLRMB_513 BLR MB H118 HOLLYWOOD,MB,D1,3299,12,52,38689,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.005383277623156017,B,0.0026767495285320714,A
rJzqfJ4weMTW9yXFT,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,65504-0368,65504 SKINNY STRAIGHT BLR MB H217 JAMES,MB,D1,2999,13,59,38387.2,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.005341284467823273,B,0.0026558690972024687,A
tmEEWpqg9YQxm9rcJ,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,18298-0393,BLR MB 511T SLIM BLR MB H118 TAYLOR,MB,D1,3999,10,22,38327.25,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.005332942885112214,B,0.0026517213773276857,A
fSHmjLRehrd36poxQ,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,21306-0210,WB _711 _ SKINNY BLR WB H118 REDCRANE,WB,D1,3799,10,6,37990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.013610978521406551,A,0.0026283882909595335,A
e8T3ZPncZyxneFfg6,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,00501-2550,501(R) LEVI'S(R)ORIGINAL FIT MOWHAWK WA,MB,D1,4501,8,4,36008,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.005010237035193514,B,0.00249126100502424,A
E26g8wgBZpgzeYXwC,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,55652-0005,BLRMB_RL511_RAW OPTIC BLR MB H118 SEA F,MB,D1,5999,6,10,35994,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0050082890425670774,B,0.0024902923965463924,A
pZz2AZ2DZhMs4bAHo,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,18298-0423,BLR MB 511T SLIM BLR MB H118 JACKROOT,MB,D1,3999,9,35,35991,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.005007871615575699,B,0.0024900848375868537,A
GKnzeHYwT58bkTJsP,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,28697-0026,BLRMT_RERVERSIBLEWOVEN DOUBLE CLOTH CHIN,MT,D1,2999,12,35,35988,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.010052223743618395,A,0.002489877278627315,A
9Wojig4g3AX58cEJc,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,18384-0069,BLR MB 511T SLIM- L8 BLR MB H118 STINKIN,MB,D1,2999,12,24,35988,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.005007454188584319,B,0.002489877278627315,A
zvviQ5ZQdvjaMJSAd,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,17080-0060,BLRMT-POLO-SMALL COLLAR SD TP P CEO BL P,MT,D1,1599,23,5,35428.38,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009895909820882934,A,0.002451159230314949,A
ouQoEh7zeMAEuZK2T,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,18298-0460,BLR MB 511T SLIM BLR MB H118 STF BLUE,MB,D1,3499,10,62,34990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.004868590142785521,B,0.0024208293314207444,A
govcjsXPCgJcE7j8Y,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,21944-0070,WB 311 SHAPING SKINNY BLR WB H118 SOUTH,WB,D1,3499,10,22,34990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.012536144734509482,A,0.0024208293314207444,A
fGDTBxyC9LL4HBk5w,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,21831-0065,WB 312 SHAPING SLIM BLR WB H118 WILDBAY,WB,D1,3499,10,38,34990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.012536144734509482,A,0.0024208293314207444,A
MyLcz3rniSXPh8iBn,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,56721-0010,BLR_MB_502 CL5PKT BLR MB H118 ORBIT,MB,D1,3499,10,52,34890,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0048546759097395495,B,0.002413910699436118,A
p4QSHpWJhqAR3Zye9,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,19883-0159,BLRMT_RLSATIN WIN DOB GRN GB PATTERN,MT,D1,3499,10,10,34833.75,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009729816850874382,A,0.0024100189689447655,A
jwk2pCkYHR7Bg5x7b,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,52641-0009,BLR_WB_MILEHIGH BLR WB H118 ARTICLOON,WB,D1,3499,10,3,34790,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.012464489148716345,A,0.0024069920674514916,A
oL9NfKBKsH67JhgCe,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,28810-0024,BLRWB_721_LINE8 BLR WB H118 ALFIE,WB,D1,3499,10,26,34790,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.012464489148716345,A,0.0024069920674514916,A
5fAzTMcmNfhcDfcra,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,18298-0491,BLR MB 511T SLIM BLR MB H118 CALIFORNIA,MB,D1,2899,12,36,34788,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.004840483392032658,B,0.0024068536948117993,A
mswM8ccvbZi7mS6Rh,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,18298-0503,BLR MB 511T SLIM BLR MB H118 MODERN,MB,D1,2899,12,18,34788,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.004840483392032658,B,0.0024068536948117993,A
nii4SSARDuhFFSQBn,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,17080-0057,BLRMT-POLO-SMALL COLLAR SD TP P B WT PAT,MT,D1,1599,22,15,34489.77,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009633735825995814,A,0.0023862202586440477,A
ZaNxgcwZfvzhoeAPR,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,36266-0005,REVEL SHAPING SKINNY LUXE JET BLACK,WB,D1,4699,8,17,34302.7,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.012289900313931363,A,0.0023732775737904076,A
SKAvP77EfMyvy3Ra5,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,52641-0010,BLR_WB_MILEHIGH BLR WB H118 SPREAD EAGL,WB,D1,2799,13,6,34194.81,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.012251245708175255,A,0.0023658130617421943,A
ESbLhPRnyJqRgPwdh,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,21831-0060,WB 312 SHAPING SLIM BLR WB H118 REDCRAN,WB,D1,3799,9,3,34191,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.012249880669265896,A,0.00236554946186358,A
28pvenLAJmncHLQkN,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,32907-0000,BNG MT CL1PKT_TRIM SHRT WHITE +,MT,D1,1799,19,17,34181,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009547489712699243,A,0.002364857598665117,A
dsnGfibaufiyjpZhJ,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,52653-0000,BLRMT NEW POLO 3 MARSHMALLOW,MT,D1,1799,19,44,34181,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009547489712699243,A,0.002364857598665117,A
M78bRrDm3GFv6SEtT,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,28902-0008,BNG MT GOLDEN STATE TEE KILLG IT BLK GRA,MT,D1,1799,19,17,34181,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009547489712699243,A,0.002364857598665117,A
DvTSrRBQD3tuhWGqZ,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,17474-0071,BLRMT_MFLPOLO_M03 MISTED YELLOW,MT,D1,1299,26,10,33774,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009433805844086018,A,0.0023366987664876883,A
ikJ7qkCz2DTWWvbbN,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,21306-0084,WB _711 _ SKINNY BLR WB H216 LETO,WB,D1,2399,14,22,33496,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.012000877508634742,A,0.0023174649695704274,A
CyaRxjtnushy2Q9Gr,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,56495-0010,BLRWB_INNOVATION SSKINNY BLR WB H118 SA,WB,D1,4699,7,5,32893,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.011784835917468432,A,0.0022757456187031304,A
SZvxnrDYmAs5TaWdM,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,56495-0009,BLRWB_INNOVATION SSKINNY BLR WB H118 HE,WB,D1,4699,7,9,32893,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.011784835917468432,A,0.0022757456187031304,A
856AffcJnuYTbyeop,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,32908-0029,BNG MT SS CL1PKT/TRIM SH PALE BANANA,MT,D1,2399,14,24,32686,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009129904003665411,A,0.0022614240504949543,A
GfTaiAYDzrPG69TRx,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,18668-0029,WT TAILORED DNM WSTRN STR LT IND PATTERN,WT,D1,2599,13,15,32551.54,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0363458140033182,A,0.0022521212579284257,A
rGKQbpdiKj5pYzxor,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,32864-0036,BNG MT LS SHRT_BINDING TWILL JET BLACK P,MT,D1,3199,10,10,31990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008935496208690464,A,0.002213270371881955,A
Yu7wnreTy7ZxaMWtA,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,54896-0012,BLRMT NEW POLO 2BTN BODY L8 P GRN GBL PR,MT,D1,1599,20,6,31980,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008932702993245422,A,0.0022125785086834922,A
nGfzThGo6BcPihfLP,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,17080-0061,BLRMT-POLO-SMALL COLLAR SD TP P G ML PAT,MT,D1,1599,20,14,31980,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008932702993245422,A,0.0022125785086834922,A
RHzBRteToDe4uwhtb,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,52257-0000,BNG JENNY FLT JNY CD/MM/BLCK STRIPE,WT,D1,1999,16,16,31846.09,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.03555813531012455,A,0.002203313768592879,A
aPho4xywtXYuHF9qw,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,17465-0090,BLRMT_POLO_04 PALE BANANA,MT,D1,1799,18,18,31810.43,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00888533843894384,A,0.0022008465844271614,A
nM8nN6YyuxPsEjzzp,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,23677-0084,BLRMB_513 BLR MB H117 WIND CANDLE,MB,D1,3999,8,11,31192.2,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.004340155400165606,B,0.0021580735259086065,A
FZmDXymSn8u8sq5Nq,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,18668-0027,WT TAILORED DNM WSTRN PINK LAVENDER,WT,D1,2399,13,11,31187,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0348222204332417,A,0.002157713757045406,A
5c4a4Xjijpo5pCs5g,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,16960-0161,BLRMT-GRAPHIC-CRWNK T-1 SNPY T TR BL GRA,MT,D1,1299,24,7,30691.2,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008572713386688365,A,0.0021234111796656287,A
fnrSgeGv33Zovj2zq,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,56062-0000,710 BNG SANP AT BOTTOM BLR WB H118 KNOW,WB,D1,3099,10,42,30240,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.010834324571922457,A,0.0020921943121509946,A
52F2PoCKNDqMNBvzZ,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,32874-0045,BNG MT SLANT PKT SHRT 40SCOMP+2/60S COMP,MT,D1,2999,10,38,29990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008376853119681995,A,0.002074897732189429,A
wc3euRTzQbkfGcKjK,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,52656-0003,BLRMT CREW TEE6 STPR ST PCKT TEE MARSMLW,MT,D1,1499,20,4,29980,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008374059904236952,A,0.0020742058689909664,A
Nay7LKrRvaWyNWXxW,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,17465-0078,BLRMT_POLO_04 STH P INK BK PATTERN,MT,D1,1799,17,35,29833,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00833299963719483,A,0.0020640354799735658,A
7H5F6t8vXqXxieAiT,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,24577-0078,BLRMT_ESSSSNOBTNDWN 20S GRINDLE MARSMLW,MT,D1,2699,11,14,29689,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00829277733478622,A,0.002054072649915704,A
LPKWNfG7Znzd52ua7,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,21325-0114,WB_710_SUPERSKINNY BLR WB H118 NORTHPOL,WB,D1,3099,10,50,29535.6,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.010581953598759025,B,0.002043459468451287,A
dNhBB732kKuuwYk4W,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,32908-0028,BNG MT SS CL1PKT/TRIM SH SOLID CRANBERRY,MT,D1,2399,12,12,28788,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008041108623187906,A,0.001991735775734221,A
LjMvE42qPmWpAGWtr,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,36749-0004,BLRWB_311RL BLR WB H118 COLES,WB,D1,4099,7,6,28693,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.010280068615812534,B,0.0019851630753488256,A
ufTHvme42GgRnRCBM,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,52280-0000,BNG ZIP VENT FLT SPORTY MNG MJITO PATTER,WT,D1,2599,11,37,28589,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.03192139224567759,A,0.0019779676980848145,A
byj8w3jBGkbuuYcTQ,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,54910-0000,BNG GRACE RAGLAN FLT SA_FLT1 INDGO STRIP,WT,D1,2599,11,21,28409.7,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.03172119267137804,A,0.0019655625909363794,A
h7GvQjRPLRFn7vjLd,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,32864-0021,BNG MT LS SHRT_BINDING WIDE TWILL JET BL,MT,D1,3199,9,11,28090.44,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007846265086603531,A,0.0019434741664622614,A
QNDvRG2G5uFyDQ78s,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,32973-0036,BLRWB_711RL BLR WB H118 EDRIDGE,WB,D1,4099,7,5,27943,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.010011360169088266,B,0.0019332733354641284,A
JMKWPpwownKDXfXEj,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,32973-0038,BLRWB_711RL BLR WB H118 AFTERSHOCK,WB,D1,4099,7,4,27943,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.010011360169088266,B,0.0019332733354641284,A
yYhssth3i2vsjRYdE,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,65504-0356,65504 SKINNY STRAIGHT BLR MB H118 PENIN,MB,D1,2499,11,23,27489,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0038248835220071786,B,0.001901862746253925,A
NT33QASobeh67ZtqB,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,21264-0048,BLR MB LINE 8 65504 BLR MB H118 CRACKER,MB,D1,3499,8,16,27292.2,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0037975003113727064,B,0.0018882468785081806,A
py3RvFfeNxt79DkKa,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,36331-0004,MT LS SLIM PLKT SHIRT 40X40S GRID DOBBY,MT,D1,2999,9,27,26991,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007539167807713795,A,0.001867407958970486,A
WPo6DDeCHusRjwDF4,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,32874-0039,BNG MT SLANT PKT SHRT 40S OXFORD DRESS B,MT,D1,2699,10,14,26990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007538888486169291,A,0.0018673387726506397,A
AAcxdkbqJjyeP9jZo,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,24656-0010,BLRMT_COLORBLOCKDENIM DEN RT10 JETB PATT,MT,D1,2599,10,14,26990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007538888486169291,A,0.0018673387726506397,A
NsqWc5FzAR8sip65K,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,17465-0079,BLRMT_POLO_04 STH P HMLK MG PATTERN,MT,D1,1799,15,21,26985,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0075374918784467705,A,0.0018669928410514085,A
GfpTWaPxtDMqJSrjb,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,21831-0069,WB 312 SHAPING SLIM BLR WB H118 PITCH B,WB,D1,2799,10,59,26547.68,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00951144780924386,B,0.0018367362796562407,A
xo5PqPGBjinoEKFiF,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,32973-0034,BLRWB_711RL BLR WB H118 MEXX,WB,D1,4099,7,5,26443,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009473943275639732,B,0.001829493855694734,A
vPzyaNoH3Mvky35Zp,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,18298-0497,BLR MB 511T SLIM BLR MB H118 WILD BLACK,MB,D1,3299,8,28,26392,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0036722443854928684,B,0.0018259653533825744,A
EJRW42gjBrMLjufJW,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,24577-0069,BLRMT_ESSSSNOBTNDWN 40S OXFORD CHAMBRAY,MT,D1,2399,11,13,26389,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007371016237922246,A,0.0018257577944230357,A
bXQkcW8C4Fg2mzf3B,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,19866-0026,WT TAILORED CLASSIC WEST BLUE PLAID BLUE,WT,D1,2399,11,38,26389,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.029464955751204516,A,0.0018257577944230357,A
TuNbYLajfHKbLFdog,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,54910-0001,BNG GRACE RAGLAN FLT SNPY_FLT CLD DNCR P,WT,D1,2599,10,22,25990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.02901944749607054,A,0.0017981524528043768,A
R5ARgrxeudGADr3ez,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,54710-0000,BNG OVERSIZED CUT SEW SNDAY_AC DRSS BLU,WT,D1,1999,13,7,25987,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.029016097809941712,A,0.0017979448938448379,A
6zaJJtmDzHRxrffTD,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,28491-0041,BLRMT_MFLCLARUPLS MFLLS TRUE BLUE PLAID,MT,D1,1999,13,12,25987,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007258728977031544,A,0.0017979448938448379,A
GHgrBhsHzESwDgLsq,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,28491-0048,BLRMT_MFLCLARUPLS AOP MFL WHITE SAND PRI,MT,D1,1999,13,9,25987,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007258728977031544,A,0.0017979448938448379,A
7Ycyjwb8e2NWWDpHz,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,18298-0265,BLR MB 511T SLIM BLR MB H117 SABLE STAR,MB,D1,3999,7,44,25613.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0035639081669969325,B,0.0017720968847502743,A
onWAGCkRTbq8qvYcJ,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,28697-0020,BLRMT_RERVERSIBLEWOVEN DBL CLOTH - 40S I,MT,D1,3199,8,10,25592,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007148396966952372,A,0.001770616297505564,A
zyHxa573uxEv6Q8hw,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,32869-0000,BNG MT LS BUTRFLY C/SHRT WHITE +,MT,D1,3199,8,24,25592,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007148396966952372,A,0.001770616297505564,A
YSSHQaPajdfKi2577,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,52658-0000,BLRMT CUT&SEW HENLY CUT & SEW HNLY MD IN,MT,D1,2299,11,13,25289,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007063762538967589,A,0.0017496528425921464,A
hLjfxqbefrqbjGtQ5,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,32907-0012,BNG MT CL1PKT_TRIM SHRT GREEN GABLES,MT,D1,1799,14,22,25186,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0070349924198836525,A,0.0017425266516479813,A
PWBCYNddLCt4k5Ewx,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,21306-0257,WB _711 _ SKINNY BLR WB H118 AQUAMARINE,WB,D1,2399,12,25,25177.93,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009020696616043107,B,0.001741968318046822,A
RES7EQSKL5m3iqt5T,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,29507-0117,502T REGULAR TAPER ALLIGATOR ADAPT,MB,D1,4999,5,18,24995,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.003477862549840643,B,0.001729312064557345,A
a4jKtK7hvwh4MHBrC,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,56747-0002,BLRMB_512STYDNMHAW CRS BLR MB H118 ALEC,MB,D1,3499,7,12,24493,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.003408013099949865,B,0.001694580531994521,A
4r3soXPKfsZ89oRJt,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,24639-0013,BLRMT_ESSMANDARINRUP&PKT 40COMP SANDY BE,MT,D1,2599,9,15,24291,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.006784999637552362,A,0.0016806048953855758,A
DuYKDQzyrgse25cYc,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,32874-0038,BNG MT SLANT PKT SHRT 40S OXFORD GREEN G,MT,D1,2699,9,15,24291,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.006784999637552362,A,0.0016806048953855758,B
h55NzvSW6FtXPSx9q,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,23677-0119,BLRMB_513 BLR MB H117 BLUE ROCK,MB,D1,3999,6,18,23994,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0033385810770504656,B,0.0016600565583912356,B
SAhJxRypSfDR26JXW,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,32973-0039,BLRWB_711RL BLR WB H118 COLES,WB,D1,4099,6,7,23594,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008453209456016483,B,0.0016323820304527305,B
narQBaSNdFszZDm6r,0020014156,20014156,SSIPL PKL UNITECH FLG LEV,Platinum + Large,17465-0080,BLRMT_POLO_04 STH P ST GY PATTERN,MT,D1,1799,13,6,23387,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0065324929613205344,A,0.001618060462244554,B
